year,dunsno,companyname,citycode,streetaddress,city,state,zipcode,zipcode4,yearstarted,sls,slscode,employeesthissite,employeesthissitecode,employeesallsites,employeesallsitescode,sic1,sic2,status,subsidiaryindicator,manufacturing,transactioncode,reportdate,description,sls2018,sls2019,sls2020,sls2021,sls2022,lat,lon,bikestreet,plannedbike,bikes
2023,123754068,GRAVITY WORKS TREE SERVICE LLC,439,36 WASHINGTON AVE,ASHEVILLE,NC,28804,2050,2022,25636,2,1,2,1,2,783,100,0,0,1,2,231105,Ornamental shrub and tree services,,,,,,,,0,0,0
2023,123841404,HATCHETT GOODS LLC,439,11 DEERVIEW LN,ASHEVILLE,NC,28804,2113,2022,94459,2,7,2,7,2,9999,2222,0,0,1,2,231105,Nonclassifiable establishments,,,,,,,,0,0,0
2023,123860222,WING BUILT LLC,439,194 CHEROKEE RD,ASHEVILLE,NC,28804,3801,2022,56760,2,1,2,1,2,1799,0,0,0,1,2,231105,"Special trade contractors, nec",,,,,,,,0,0,0
2023,124105732,FRENCH BROAD ARBORISTS LLC,439,31 SHADOW DR,ASHEVILLE,NC,28804,8700,2022,94459,2,7,2,7,2,9999,2222,0,0,1,2,231105,Nonclassifiable establishments,,,,,,,,0,0,0
2023,124108399,ABX STUDIOS LLC,439,145 BEAVER DR A,ASHEVILLE,NC,28804,1343,2022,75861,2,2,2,2,2,8712,0,0,0,1,3,231211,Architectural services,,,,,,,,0,0,0
2023,124108722,PATHFINDER REALTY LLC,439,16 FOREST VIEW DR,ASHEVILLE,NC,28804,2318,2022,68304,2,2,2,2,2,6531,100,0,0,1,2,231105,Real estate agents and managers,,,,,,,,0,0,0
2023,124109171,BEACON COACHING LLC,439,18 GREENWOOD FIELDS DR,ASHEVILLE,NC,28804,99,2022,67753,2,2,2,2,2,8748,0,0,0,1,3,231208,"Business consulting, nec",,,,,,,,0,0,0
2023,124145282,ABREGO DRYWALL AND PNTG LLC,439,49 HILLCREEK DR,ASHEVILLE,NC,28804,9793,2022,42657,2,1,2,1,2,1721,0,0,0,1,2,231105,Painting and paper hanging,,,,,,,,0,0,0
2023,124334372,ROCK HOUSE AVL LLC,439,5 BRECKENRIDGE PKWY,ASHEVILLE,NC,28804,1204,2023,27976,2,1,2,1,2,7389,1800,0,0,1,3,231211,"Business services, nec",,,,,,,,0,0,0
2023,124956847,NOW & THEN LLC,439,29 FARRWOOD AVE,ASHEVILLE,NC,28804,3638,2023,27976,2,1,2,1,2,7389,1800,0,0,1,3,231210,"Business services, nec",,,,,,,,0,0,0
2023,125619631,EF ADVISORS LLC,439,6 BRUSHWOOD RD,ASHEVILLE,NC,28804,1107,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,231210,Nonclassifiable establishments,,,,,,,,0,0,0
2023,125629890,SHELTER DOG TRANSPORT ALLIANCE,439,39 WOODVALE AVE,ASHEVILLE,NC,28804,3508,2023,66885,2,2,2,2,2,4789,0,0,0,1,2,231210,"Transportation services, nec",,,,,,,,0,0,0
2023,125633662,SAVVY GOURMET FOODS LLC,439,203 STONE RIDGE BLVD,ASHEVILLE,NC,28804,8303,2023,23950,2,1,2,1,2,5499,9904,0,0,1,2,231119,Miscellaneous food stores,,,,,,,,0,0,0
2023,126024254,HAWKEYE TRAIL LLC,439,488 KIMBERLY AVE,ASHEVILLE,NC,28804,2649,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,230411,Nonclassifiable establishments,,,,,,,,0,0,0
2023,127742095,POTENTIAL PRODUCTIONS LLC,439,116 LOOKOUT DR APT B,ASHEVILLE,NC,28804,3300,2023,36866,2,2,2,2,2,7822,0,0,0,1,2,230502,Motion picture and tape distribution,,,,,,,,0,0,0
2023,127743929,MULLOY CENTER LLC,439,140 MACEDONIA RD,ASHEVILLE,NC,28804,9613,2023,96446,2,8,2,8,2,9999,2222,0,0,1,3,231025,Nonclassifiable establishments,,,,,,,,0,0,0
2023,127746323,WIN WIN CMNTY INVESTMENTS LLP,439,69 KING ST,ASHEVILLE,NC,28804,3403,2023,80125,2,2,2,2,2,6799,0,0,0,1,2,230502,"Investors, nec",,,,,,,,0,0,0
2023,127747958,NEEDMORE SERVICES LLC,439,7 JARNAUL AVE,ASHEVILLE,NC,28804,2219,2023,96446,2,8,2,8,2,9999,2222,0,0,1,3,230811,Nonclassifiable establishments,,,,,,,,0,0,0
2023,127750801,TERRA FIRMA FLOORS INC,439,402 KESSLER PL,ASHEVILLE,NC,28804,131,2023,50306,2,1,2,1,2,5713,0,0,0,1,2,230502,Floor covering stores,,,,,,,,0,0,0
2023,129285121,APRIL EASTER LCMHCS PLLC,439,36 GREEN OAK RD,ASHEVILLE,NC,28804,3004,2021,54262,2,2,2,2,2,8322,600,0,0,1,3,220815,Individual and family services,,,,94459,,,,0,0,0
2023,101585011,TIMMY ABELL,439,400 BEAVERDAM RD,ASHEVILLE,NC,28804,1804,1977,100000,2,1,0,1,0,7929,108,0,0,1,3,231203,Entertainers and entertainment groups,100000,100000,100000,100000,100000,,,0,0,0
2023,101586409,FAIRWAY INDEPENDENT,439,325 BEAVERDAM RD,ASHEVILLE,NC,28804,2706,2017,117306,2,2,2,2,2,6162,0,0,0,1,2,221023,Mortgage bankers and correspondents,117306,117306,117306,117306,117306,,,0,0,0
2023,102741174,RAY ACCESS,439,18 SANDON DR,ASHEVILLE,NC,28804,2423,2017,143902,2,3,2,3,2,8742,300,0,0,1,3,231022,Management consulting services,94459,94459,94459,94459,94459,,,0,0,0
2023,105398235,MOMENTUM GALLERY LLC,439,69 WEMBLEY RD,ASHEVILLE,NC,28804,1605,2017,39711,2,1,2,1,2,8412,100,0,0,1,3,210902,Museums and art galleries,39594,39594,39594,39711,39711,,,0,0,0
2023,105438677,GLOBAL TRAVEL ASHEVILLE,439,340 MIDLAND DR,ASHEVILLE,NC,28804,1433,2017,195749,2,3,2,3,2,4724,0,0,0,1,2,231105,Travel agencies,195749,195749,195749,195749,195749,,,0,0,0
2023,105555507,GOLD WING ROAD RIDERS ASSO,439,38 LACKEY LN,ASHEVILLE,NC,28804,9783,2001,104000,2,3,0,3,0,8699,9909,0,0,1,3,210606,"Membership organizations, nec",93852,93852,104000,104000,104000,,,0,0,0
2023,192690803,PLOWPOINT INC,439,335 LYNN COVE RD,ASHEVILLE,NC,28804,1914,,22981,2,1,2,1,2,7389,9999,0,0,1,3,231029,"Business services, nec",,,,,,,,0,0,0
2023,108159668,NORTH ASHEVILLE FURNITURE WHSE,439,468 WEAVERVILLE RD,ASHEVILLE,NC,28804,1121,2018,80217,2,2,2,2,2,5712,0,0,0,1,3,231126,Furniture stores,80217,80217,80217,80217,80217,,,0,0,0
2023,108261395,CORT PROPERTIES LLC,439,441 WINDSOR RD,ASHEVILLE,NC,28804,1524,2017,96259,2,2,2,2,2,6512,0,0,0,1,3,231022,Nonresidential building operators,87508,87508,96259,96259,96259,,,0,0,0
2023,108267776,HIGH EDGE INVESTMENTS LLC,439,550 LAKESHORE DR,ASHEVILLE,NC,28804,2224,2017,80125,2,2,2,2,2,6799,0,0,0,1,2,231126,"Investors, nec",80125,80125,80125,80125,80125,,,0,0,0
2023,108284342,GRACE + GLORY GOODS LLC,439,96 GIBSON RD,ASHEVILLE,NC,28804,1736,2018,61349,2,2,2,2,2,5621,101,0,0,1,3,210613,Women's clothing stores,94459,94459,61349,61349,61349,,,0,0,0
2023,108420304,OUT TO PASTURE LLC,439,35 ELIAS PL,ASHEVILLE,NC,28804,58,2017,94459,2,7,2,7,2,9999,2222,0,0,1,2,231126,Nonclassifiable establishments,94459,94459,94459,94459,94459,,,0,0,0
2023,555538888,BCW HOLDINGS LLC,439,20 COUNTRY CLUB TRL,ASHEVILLE,NC,28804,2625,2005,0,2,0,2,0,2,6719,0,0,0,1,3,231126,"Holding companies, nec",,,,,,,,0,0,0
2023,556895238,BISQUE-O-TECH CO,439,2000 RIVERSIDE DR STE 29,ASHEVILLE,NC,28804,2082,2005,46821,2,1,0,1,0,5945,0,0,0,1,3,230918,"Hobby, toy, and game shops",,,,,,,,0,0,0
2023,604354444,L & T OF WALNUT COVE LLC,439,321 OLD TOLL RD,ASHEVILLE,NC,28804,3716,,135696,2,3,2,3,2,6512,0,0,0,1,3,231212,Nonresidential building operators,,,,,,,,0,0,0
2023,15550223,CUBE-TEC NORTH AMERICA LLC,439,192 EDGEWOOD RD,ASHEVILLE,NC,28804,3342,2009,120000,2,2,2,2,2,7812,9901,0,0,1,3,231022,Motion picture and video production,120000,120000,120000,120000,120000,,,0,0,0
2023,22634736,ASHEVILLE CUSTOM CLOSETS,439,20 STONE RIVER DR,ASHEVILLE,NC,28804,4408,2008,132739,2,2,2,2,2,2434,0,0,0,0,3,230903,Wood kitchen cabinets,157649,157649,157649,157649,132739,,,0,0,0
2023,22743894,KIELY WALTH ADVISORY GROUP INC,439,4 HIGHLAND PL,ASHEVILLE,NC,28804,3846,,0,,1,2,0,,6282,9902,2,0,1,3,231105,Investment advice,0,0,0,0,0,,,0,0,0
2023,794700273,EPONA RIDGE LLC,439,462 LYNN COVE RD,ASHEVILLE,NC,28804,1917,,94821,2,2,2,2,2,4899,0,0,0,1,3,231112,"Communication services, nec",,,,120000,,,,0,0,0
2023,116795145,MOUNTAIN INTAGLIO LLC,439,180 SKYCLIFF DR,ASHEVILLE,NC,28804,8107,2018,99083,2,2,2,2,2,2741,0,0,0,0,3,231105,Miscellaneous publishing,94459,92356,92356,92356,90448,,,0,0,0
2023,116816520,NIGHT OWL EATS LLC,439,245 WEAVERVILLE RD LOT 14,ASHEVILLE,NC,28804,1237,2018,49234,2,2,0,2,0,7389,9999,0,0,1,2,210704,"Business services, nec",49234,49234,49234,49234,49234,,,0,0,0
2023,116905510,LAWSON MARK,439,32 CREEKSIDE WAY,ASHEVILLE,NC,28804,1763,1988,29998,2,1,0,1,0,8011,502,0,0,1,2,230910,Offices and clinics of medical doctors,29998,29998,29998,29998,29998,,,0,0,0
2023,117243147,ROBERT C CALHOUN DDS PA,439,50 AUDUBON DR,ASHEVILLE,NC,28804,1202,1989,152691,2,3,0,3,0,8021,202,0,0,1,3,231126,Offices and clinics of dentists,174951,174951,169657,169657,169657,,,0,0,0
2023,117692090,BYERS BURWELL B,439,467 OLD STONE GATE PL,ASHEVILLE,NC,28804,8300,2002,81676,2,2,2,2,2,7389,9999,0,0,1,3,230910,"Business services, nec",81676,81676,81676,81676,81676,,,0,0,0
2023,95877547,TIGER-TITE INC,439,45 1/2 BROADWAY ST,ASHEVILLE,NC,28801,2919,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,191031,Nonclassifiable establishments,,94459,94459,94459,94459,,,0,0,0
2023,3437361,LIFEQUAKE ENTERPRISES INC,439,1303 RETREAT HILL WAY,ASHEVILLE,NC,28801,159,2020,67753,2,2,2,2,2,8748,0,0,0,1,3,231210,"Business consulting, nec",,,94459,94459,67753,,,0,0,0
2023,3890235,EIGHTY PCHTREE UNIT OWNERS ASS,439,820 EXECUTIVE PARK,ASHEVILLE,NC,28801,2442,2010,35206,2,3,2,3,2,8641,501,0,0,1,3,221209,Civic and social associations,,,0,0,35206,,,0,0,0
2023,4203512,PISTOR INC,439,6 E CHESTNUT ST,ASHEVILLE,NC,28801,1803,2019,68304,2,2,2,2,2,6531,0,0,0,1,3,221113,Real estate agents and managers,,68304,68304,68304,68304,,,0,0,0
2023,5748233,SERENITY PET CREMATIONS LLC,439,35 BEARDEN AVE,ASHEVILLE,NC,28801,2232,2016,37164,2,2,2,2,2,752,9901,0,0,1,3,231205,Animal specialty services,,,30714,30714,30714,,,0,0,0
2023,10903635,SMOKEY PARK SUPPER CLUB,439,218 RIVERSIDE DR,ASHEVILLE,NC,28801,3139,2014,69542,2,3,2,3,2,7997,0,0,0,1,3,231119,Membership sports and recreation clubs,,,69542,69542,69542,,,0,0,0
2023,11437151,LOFTS AT WOOLWORTH LLC,439,25 HAYWOOD ST,ASHEVILLE,NC,28801,2835,2020,106681,2,2,2,2,2,6531,0,0,0,1,3,231210,Real estate agents and managers,,,94459,94459,94459,,,0,0,0
2023,11588157,LENTZ ASSET MANAGEMENT LLC,439,30 CHOCTAW ST STE C,ASHEVILLE,NC,28801,4514,2019,63855,2,2,2,2,2,8741,102,0,0,1,3,231015,Management services,,,58050,63855,63855,,,0,0,0
2023,11995392,62 CUMBERLAND INC,439,62 CUMBERLAND CIR,ASHEVILLE,NC,28801,1718,2020,65177,2,2,2,2,2,7011,401,0,0,1,3,231126,Hotels and motels,,,94459,94459,94459,,,0,0,0
2023,9999954,KLOESEL ENGINEERING PA,439,8 MAGNOLIA AVE STE 100,ASHEVILLE,NC,28801,1710,1995,351932,2,5,0,5,0,8711,9903,0,0,1,3,231105,Engineering services,,460000,319938,319938,351932,,,0,0,0
2023,10399586,HOUSE ACCOUNT LLC,439,85 EDWIN PL,ASHEVILLE,NC,28801,1439,2016,48303,2,2,2,2,2,8621,9901,0,0,1,2,231126,Professional organizations,,48303,48303,48303,48303,,,0,0,0
2023,17277397,ALLAN W REDASH M D PLLC,439,47 ORANGE ST STE A,ASHEVILLE,NC,28801,2589,2019,49828,2,2,2,2,2,8099,0,0,0,1,3,231203,"Health and allied services, nec",,94459,49828,49828,49828,,,0,0,0
2023,10895995,DREAM WEAVER MANAGEMENT LLC,439,22 WEAVER ST,ASHEVILLE,NC,28801,4218,2020,58050,2,2,2,2,2,8741,0,0,0,1,2,231022,Management services,,,58050,58050,58050,,,0,0,0
2023,109038648,WILLIAM C BALLANTINE MD PA,439,55 SUNSET PKWY,ASHEVILLE,NC,28801,1528,2016,54132,2,3,2,3,2,8011,0,0,0,1,2,231126,Offices and clinics of medical doctors,,54132,54132,54132,54132,,,0,0,0
2023,110045079,KRULL CO,439,46 HAYWOOD ST STE 201,ASHEVILLE,NC,28801,2850,2019,198212,2,2,2,2,2,6282,9902,0,0,1,3,220227,Investment advice,,94459,198212,198212,198212,,,0,0,0
2023,110049114,SOUTHEASTERN PRESERVATION,439,166 PEARSON DR,ASHEVILLE,NC,28801,1612,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,231022,Nonclassifiable establishments,,94459,94459,94459,94459,,,0,0,0
2023,116185954,HARRISON INC,439,825C MERRIMON AVE STE 297,ASHEVILLE,NC,28804,2404,2019,305933,2,5,2,5,2,1611,204,0,0,1,3,231015,Highway and street construction,,94459,94459,94459,305933,,,0,0,0
2023,38503798,HESS POTTERY,439,85 MERRIMON AVE APT 19,ASHEVILLE,NC,28801,2396,1978,100447,2,2,0,2,0,5719,9906,0,0,1,3,231105,Miscellaneous homefurnishings,,,100447,100447,100447,,,0,0,0
2023,106554908,MONSTER TREE SERVICE WSTN NC,439,158 S WILDFLOWER RD,ASHEVILLE,NC,28804,1026,2019,26126,2,1,2,1,2,783,100,0,0,1,3,230719,Ornamental shrub and tree services,,25636,25636,25636,25636,,,0,0,0
2023,107206723,PERSISTENT BEE LLC,439,27 ELKMONT DR,ASHEVILLE,NC,28804,1315,2019,222677,2,2,2,2,2,1521,0,0,0,1,3,231211,Single-family housing construction,,94459,94459,94459,94459,,,0,0,0
2023,107249375,GONZALEZ DRYWALL SERVICES LLC,439,50 BLACK LOCUST DR,ASHEVILLE,NC,28804,9719,2019,59919,2,1,2,1,2,1742,101,0,0,1,3,231126,"Plastering, drywall, and insulation",,55506,59919,59919,59919,,,0,0,0
2023,96916016,NOVUS BEW ASHEVILLE LLC,439,14 S PACK SQ STE 400,ASHEVILLE,NC,28801,3515,2019,679097,2,4,2,15,2,8621,9902,1,0,1,3,231015,Professional organizations,,,679097,679097,679097,,,0,0,0
2023,364667027,ELLIS REAL ESTATE SALES INC,439,58 RUNNING RIDGE RD,ASHEVILLE,NC,28804,1222,2005,211293,2,3,0,3,0,6531,100,0,0,1,3,221111,Real estate agents and managers,248825,234770,,,,,,0,0,0
2023,97282084,STILLWATERS HEALING ARTS LLC,439,197 COURTLAND PL,ASHEVILLE,NC,28801,2112,2017,44022,2,2,2,2,2,8049,0,0,0,1,3,231205,Offices of health practitioner,,,94459,94459,94459,,,0,0,0
2023,101292483,BLUE RIDGE LAND SURVEYING INC,439,251 HAYWOOD ST STE B,ASHEVILLE,NC,28801,2687,2020,53503,2,2,2,2,2,8713,0,0,0,1,3,231022,Surveying services,,,48639,48639,53503,,,0,0,0
2023,34165731,GREAT SMLES ORTHDNTIC SPCLISTS,439,94 N MERRIMON AVE STE 102,ASHEVILLE,NC,28804,97,2019,67665,2,4,2,4,2,8021,105,0,0,1,3,231029,Offices and clinics of dentists,,61514,67665,67665,67665,,,0,0,0
2023,117491825,PINE GATE ENERGY CAPITAL LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2020,56992,2,2,2,2,2,1711,403,0,3,1,3,210221,"Plumbing, heating, air-conditioning",,,56992,56992,56992,,,0,0,0
2023,117497186,SOUTHWICK SOLAR FARM LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2016,67320,2,1,0,1,0,1711,403,0,0,1,3,231206,"Plumbing, heating, air-conditioning",,,41517,45669,45669,,,0,0,0
2023,38248413,SANDOVAL INS AND FIN SVCS INC,439,6 COLONIAL PL,ASHEVILLE,NC,28804,2411,2010,146180,2,3,2,3,2,6411,300,0,0,1,3,231119,"Insurance agents, brokers, and service",,,132891,146180,146180,,,0,0,0
2023,38276181,SILVER ROME HOLDINGS LLC,439,47 E AVON PKWY,ASHEVILLE,NC,28804,1403,2019,0,2,0,2,0,2,6719,0,0,0,1,3,231205,"Holding companies, nec",,94459,94459,94459,94459,,,0,0,0
2023,110133710,FUN CONSPIRACY LLC,439,34 BEE BALM WAY,ASHEVILLE,NC,28804,90,2014,94459,2,7,2,7,2,9999,2222,0,0,1,2,231022,Nonclassifiable establishments,,,94459,94459,94459,,,0,0,0
2023,110133735,FOSTER FAMILY ADVENTURES LLC,439,126 FLYNN BRANCH RD,ASHEVILLE,NC,28804,9689,2017,49234,2,2,2,2,2,7389,0,0,0,1,2,210221,"Business services, nec",,,49234,49234,49234,,,0,0,0
2023,110134859,NOVA CAPITAL INVESTMENTS LLC,439,192 WEMBLEY RD,ASHEVILLE,NC,28804,1627,2017,80125,2,2,2,2,2,6799,0,0,0,1,2,230903,"Investors, nec",,,80125,80125,80125,,,0,0,0
2023,110140649,44 LAKEVIEW LLC,439,46 LAKEVIEW RD,ASHEVILLE,NC,28804,2325,2019,94459,2,7,2,7,2,9999,2222,0,0,1,2,230910,Nonclassifiable establishments,,,94459,94459,94459,,,0,0,0
2023,110143375,HIDDEN HOLLOW REALTY LLC,439,9 BEECH TREE LN,ASHEVILLE,NC,28804,1949,2005,68304,2,2,2,2,2,6531,100,0,0,1,2,231022,Real estate agents and managers,,,68304,68304,68304,,,0,0,0
2023,110143565,BROADBOKS PTMAN LTTEN KSSOUF I,439,6 NORTHWOOD RD,ASHEVILLE,NC,28804,2850,1990,94459,2,7,2,7,2,9999,2222,0,0,1,2,200623,Nonclassifiable establishments,,,94459,94459,94459,,,0,0,0
2023,110144923,SUNDIAL SKILLS INC,439,390 OLD LEICESTER RD,ASHEVILLE,NC,28804,9656,2000,88821,2,1,2,1,2,1521,0,0,0,1,3,231213,Single-family housing construction,,,94459,94459,94459,,,0,0,0
2023,110148708,A GRATEFUL MIND INC,439,24 CHADWICK WADE DR,ASHEVILLE,NC,28804,9715,2015,94459,2,7,2,7,2,9999,2222,0,0,1,2,231112,Nonclassifiable establishments,,,94459,94459,94459,,,0,0,0
2023,9588227,VIRGO RISING LLC,439,65 MERRIMON AVE,ASHEVILLE,NC,28801,2322,2023,94459,2,7,2,7,2,9999,2222,0,0,1,2,231103,Nonclassifiable establishments,,,,,,,,0,0,0
2023,3168655,BILTMORE COMPANY LLC,439,1 N PACK SQ STE 400,ASHEVILLE,NC,28801,3409,1932,127513403,2,100,0,2500,0,7999,1511,1,0,1,3,230315,"Amusement and recreation, nec",,,,,,,,0,0,0
2023,926858726,PAMELLA J INC,439,610 MACEDONIA RD,ASHEVILLE,NC,28804,9649,2010,155657,2,3,0,3,0,7389,9999,0,0,1,3,230423,"Business services, nec",155657,155657,155657,155657,,,,0,0,0
2023,10991448,BMP HOLDINGS LLC,439,15 ARLINGTON ST,ASHEVILLE,NC,28801,2005,2012,0,2,0,2,0,2,6719,0,0,0,1,3,230924,"Holding companies, nec",,,,,0,,,0,0,0
2023,16985318,CASTEX-VINSON INC,439,70 WOODFIN PL STE 117A,ASHEVILLE,NC,28801,2468,2018,79645,2,1,2,1,2,1521,0,0,0,1,3,201025,Single-family housing construction,,94459,79645,79645,79645,,,0,0,0
2023,18479989,2 BE HEALTHY INC,439,109 N LIBERTY ST APT 3,ASHEVILLE,NC,28801,1839,2015,119579,0,2,2,2,2,8049,9901,0,0,1,3,231126,Offices of health practitioner,,,,,,,,0,0,0
2023,18186859,PGR LONGLEAF HOLDCO LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2019,125124,2,2,2,2,2,1711,403,0,0,1,3,231208,"Plumbing, heating, air-conditioning",,94459,94459,94459,94459,,,0,0,0
2023,19042339,MELANITE ORDER OF ASCENSION,439,70 ROSEWOOD AVE,ASHEVILLE,NC,28801,1616,2019,103905,2,6,2,6,2,9999,2222,0,0,1,3,231024,Nonclassifiable establishments,,94459,94459,94459,94459,,,0,0,0
2023,20939887,PROPER DEVELOPMENT INC,439,17 ELOISE ST,ASHEVILLE,NC,28801,1804,2008,180000,2,2,2,2,2,6552,0,0,0,1,3,141107,"Subdividers and developers, nec",,,,,,,,0,0,0
2023,20852534,WNC HEALTH NETWORK INC,439,1 HAYWOOD ST STE 425,ASHEVILLE,NC,28801,2889,1995,2016600,0,5,2,5,0,8742,404,1,0,1,3,231203,Management consulting services,,,,4358587,2016600,,,0,0,0
2023,21245508,EARTHEXCHNGE CHRTBLE FOUND INC,439,1 PAGE AVE STE 260,ASHEVILLE,NC,28801,2384,2008,65000,2,2,2,2,2,8699,9904,0,0,1,3,230827,"Membership organizations, nec",,,,,65000,,,0,0,0
2023,27155648,JENNIFER LYNN HILLVERDE,439,231 HAYWOOD ST,ASHEVILLE,NC,28801,2618,2018,94459,2,7,2,7,2,9999,2222,0,0,1,2,230305,Nonclassifiable establishments,,,,94459,94459,,,0,0,0
2023,36534742,RAYNETTA AND COMPANY ENTP LLC,439,20 GASTON ST,ASHEVILLE,NC,28801,4328,2023,27976,2,1,2,1,2,7389,0,0,0,1,2,231116,"Business services, nec",,,,,,,,0,0,0
2023,36099355,LOOKING GLASS REALTY AVL LLC,439,237 S LIBERTY ST,ASHEVILLE,NC,28801,2334,2021,68304,2,2,2,2,2,6531,100,0,0,1,2,231119,Real estate agents and managers,,,,68304,68304,,,0,0,0
2023,15645195,EMMA FAMILY RESOURCE CENTER,439,50 S FRENCH BROAD AVE,ASHEVILLE,NC,28801,3233,1995,121000,0,4,0,5,0,8322,610,1,0,1,3,231119,Individual and family services,121000,121000,121000,121000,121000,,,0,0,0
2023,48174489,SHERPA CONSULTING LLC,439,42 CUMBERLAND AVE,ASHEVILLE,NC,28801,2206,2022,28287,2,1,2,1,2,8748,0,0,0,1,2,220120,"Business consulting, nec",,,,,28287,,,0,0,0
2023,55549517,TGW REALTY LLC,439,32 ORANGE ST,ASHEVILLE,NC,28801,2341,2014,110000,2,2,2,2,2,6531,100,0,0,1,2,150109,Real estate agents and managers,,,,,110000,,,0,0,0
2023,57838969,RITES OF PASSAGE ASHEVILLE INC,439,70 S MARKET ST,ASHEVILLE,NC,28801,3757,2010,23417,2,1,2,1,2,8299,200,0,0,1,3,230909,Schools and educational services,,,,,71656,,,0,0,0
2023,838320133,XENAKIS HOPE,439,417 BILTMORE AVE STE 5J2,ASHEVILLE,NC,28801,4501,1995,245766,2,4,0,4,0,8021,202,0,0,1,3,231119,Offices and clinics of dentists,246402,246402,245766,245766,,,,0,0,0
2023,57892134,DRCP ASSET MANAGEMENT CO LLC,439,1 N PACK SQ,ASHEVILLE,NC,28801,3462,2011,99000,2,2,2,2,2,8741,102,0,0,1,3,140609,Management services,,,,,99000,,,0,0,0
2023,27561461,AT LAST SALON & SPA,439,47 ORANGE ST,ASHEVILLE,NC,28801,2588,2009,100000,2,3,0,3,0,7991,103,0,0,1,3,231126,Physical fitness facilities,100000,100000,100000,100000,100000,,,0,0,0
2023,27564154,GREEN PROPERTIES NC LLC,439,99 RIVERSIDE DR,ASHEVILLE,NC,28801,3134,2016,87508,2,2,2,2,2,6512,0,0,0,1,3,231105,Nonresidential building operators,87508,87508,87508,87508,87508,,,0,0,0
2023,196012087,DG SHAW LLC,439,167 CHURCH ST,ASHEVILLE,NC,28801,4043,2005,0,2,0,2,0,2,9999,2222,0,0,1,3,221120,Nonclassifiable establishments,,,0,0,,,,0,0,0
2023,70393514,TURNBILT LLC,439,2 VANDERBILT PL,ASHEVILLE,NC,28801,2176,2011,180741,2,2,2,2,2,1521,0,0,0,1,3,230403,Single-family housing construction,,,,,0,,,0,0,0
2023,37948669,NARY ASSET MANAGEMENT LLC,439,14 S PACK SQ,ASHEVILLE,NC,28801,3511,2011,106122,2,2,0,2,0,8741,102,0,0,1,3,231029,Management services,104350,104350,106122,106122,106122,,,0,0,0
2023,38050580,GRANGER JEREMY,439,4 DOCTORS PARK STE D,ASHEVILLE,NC,28801,4557,2016,94459,2,7,2,7,2,9999,2222,0,0,1,2,210719,Nonclassifiable establishments,94459,94459,94459,94459,94459,,,0,0,0
2023,77072172,MAIN STREET HOTEL PROPERTY LLC,439,46 HAYWOOD ST STE 340,ASHEVILLE,NC,28801,2749,2019,87508,2,2,2,2,2,6512,0,0,0,1,2,230625,Nonresidential building operators,,87508,,,87508,,,0,0,0
2023,77027898,YETZIRAH INC,439,19 NORTHVIEW ST,ASHEVILLE,NC,28801,1119,2022,47121,2,3,2,3,2,8641,0,0,0,1,3,230616,Civic and social associations,,,,,94459,,,0,0,0
2023,79374051,FLS OWNER 170 LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2013,137901,2,2,0,2,0,4931,9901,0,3,1,3,230509,Electric and other services combined,,,,,,,,0,0,0
2023,79374056,FLS OWNER 200 LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2013,166389,2,2,0,2,0,4931,9901,0,3,1,3,230509,Electric and other services combined,,,,,,,,0,0,0
2023,88464070,PAYNE ECOMMERCE INC,439,273 PEARSON DR,ASHEVILLE,NC,28801,1042,2019,95792,2,2,2,2,2,8742,300,0,0,1,3,231205,Management consulting services,,94459,,,,,,0,0,0
2023,101193629,GUTTERCLEAN INC,439,20 OLIVE ST,ASHEVILLE,NC,28801,4414,2021,31724,2,1,2,1,2,7699,1700,0,0,1,3,231207,"Repair services, nec",,,,94459,94459,,,0,0,0
2023,100051264,THEATRCAL INTIMACY EDUCATN LLC,439,37 DONNA DR,ASHEVILLE,NC,28801,1101,2022,94459,2,7,2,7,2,9999,2222,0,0,1,3,231105,Nonclassifiable establishments,,,,,94459,,,0,0,0
2023,102038074,MISTLETOE SOLAR LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2022,67320,2,1,2,1,2,1711,403,0,0,1,3,230615,"Plumbing, heating, air-conditioning",,,,,94459,,,0,0,0
2023,102093394,VIVID RAY SOLAR LLC,439,130 ROBERTS ST,ASHEVILLE,NC,28801,3129,2022,132030,2,3,2,3,2,1711,403,0,0,1,3,230615,"Plumbing, heating, air-conditioning",,,,,94459,,,0,0,0
2023,104644862,TRUE VINE WORKSHOP LLC,439,65 MERRIMON AVE,ASHEVILLE,NC,28801,2322,2023,27976,2,1,2,1,2,7389,1800,0,0,1,3,231205,"Business services, nec",,,,,,,,0,0,0
